id,questionnaire_id,question_name,field_name,question_label,page_id,question_type_id,options,button_image_url,sequence,active,created,modified
1037,16,Front of the Property,front_of_property_image,,494,3,,btn_property_main.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1038,16,Street View from Street,street_view_from_street_image,,495,3,,btn_street_view.jpg,1,1,6/19/2018 11:12,8/6/2018 16:30
1039,16,Street View from Front Door,street_view_from_front_door_image,,495,3,,btn_street_from_door.jpg,1,0,6/19/2018 11:12,8/6/2018 16:30
1040,16,Property Address Verification,property_address_verification_image,,497,3,,btn_property_verification.jpg,1,1,6/19/2018 11:12,8/6/2018 14:47
1044,16,Property Occupied Photo,property_occupied_image,,500,3,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1048,16,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",502,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1051,16,Fire Damage Photo,fire_damage_photo,Optionally take a photo,503,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:52
1054,16,Flood Damage Photo,flood_damage_photo,Optionally take a photo,504,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1057,16,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,505,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1060,16,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,506,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1063,16,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,507,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1066,16,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,508,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1069,16,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,509,7,,btn_add_optional_photo.jpg,3,1,6/19/2018 11:12,7/25/2018 0:04
1071,16,Other Condition Photo,other_condition_image,Optionally take a photo to explain,510,7,,btn_add_optional_photo.jpg,2,1,6/19/2018 11:12,7/25/2018 0:07
1075,16,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,512,3,,btn_add_optional_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1084,16,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,514,3,,btn_add_optional_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1086,16,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,515,3,,btn_add_optional_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1089,16,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,517,3,,btn_add_optional_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1093,16,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,519,3,,btn_add_optional_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1095,16,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,520,3,,btn_add_optional_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1097,16,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,521,3,,btn_add_optional_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1099,16,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,530,3,,btn_add_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1101,16,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,531,3,,btn_add_photo.jpg,0,1,6/19/2018 11:12,6/19/2018 11:12
1104,16,Fence Condition Photo,fence_condition_photo,Optionally take a photo of the fence,533,7,,btn_add_optional_photo,3,1,7/25/2018 0:02,7/25/2018 0:53
1115,17,Property Secured Photo,property_secured_image,,537,3,,btn_add_optional_photo.jpg,0,0,8/14/2018 9:02,8/14/2018 9:02
1118,17,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,537,3,,btn_add_optional_photo.jpg,0,0,8/14/2018 9:02,8/14/2018 9:02
1120,17,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,537,3,,btn_add_optional_photo.jpg,0,0,8/14/2018 9:02,8/14/2018 9:02
1122,17,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,537,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,8/14/2018 9:02,8/14/2018 9:02
1124,17,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,537,3,,btn_add_optional_photo.jpg,0,0,8/14/2018 9:02,8/14/2018 9:02
1126,17,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,537,3,,btn_add_optional_photo.jpg,0,0,8/14/2018 9:02,8/14/2018 9:02
1128,17,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,537,3,,btn_add_optional_photo.jpg,0,0,8/14/2018 9:02,8/14/2018 9:02
1130,17,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,537,3,,btn_add_optional_photo.jpg,0,0,8/14/2018 9:02,8/14/2018 9:02
1132,17,Front of the Property,front_of_property_image,,538,3,,btn_property_main.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1133,17,Street View from Street,street_view_from_street_image,,539,3,,btn_street_view.jpg,1,1,8/14/2018 9:02,8/14/2018 9:02
1134,17,Street View from Front Door,street_view_from_front_door_image,,539,3,,btn_street_from_door.jpg,1,0,8/14/2018 9:02,8/14/2018 9:02
1136,17,Property Address Verification,property_address_verification_image,,542,3,,btn_property_verification.jpg,1,1,8/14/2018 9:02,8/14/2018 9:02
1140,17,Property Occupied Photo,property_occupied_image,,545,3,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1144,17,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",547,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1147,17,Fire Damage Photo,fire_damage_photo,Optionally take a photo,548,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1150,17,Flood Damage Photo,flood_damage_photo,Optionally take a photo,549,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1153,17,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,550,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1159,17,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,552,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1162,17,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,553,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1165,17,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,554,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1168,17,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,555,7,,btn_add_optional_photo.jpg,3,1,8/14/2018 9:02,8/14/2018 9:02
1170,17,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,556,3,,btn_add_optional_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1173,17,Fence Condition Photo,fence_condition_photo,Optionally take a photo of the fence,557,7,,btn_add_optional_photo,3,1,8/14/2018 9:02,8/14/2018 9:02
1175,17,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,558,3,,btn_add_optional_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1180,17,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,560,3,,btn_add_optional_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1192,17,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,563,3,,btn_add_optional_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1194,17,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,564,3,,btn_add_optional_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1196,17,Other Condition Photo,other_condition_image,Optionally take a photo to explain,565,7,,btn_add_optional_photo.jpg,2,1,8/14/2018 9:02,8/14/2018 9:02
1199,17,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,567,3,,btn_add_optional_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1203,17,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,569,3,,btn_add_optional_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1205,17,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,578,3,,btn_add_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1207,17,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,579,3,,btn_add_photo.jpg,0,1,8/14/2018 9:02,8/14/2018 9:02
1210,18,Property Secured Photo,property_secured_image,,581,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1213,18,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,581,3,,btn_add_optional_photo.jpg,3,0,4/1/2019 14:18,4/1/2019 14:18
1216,18,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,581,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1218,18,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,581,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1220,18,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,581,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/1/2019 14:18,4/1/2019 14:18
1222,18,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,581,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1224,18,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,581,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1226,18,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,581,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1228,18,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,581,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1236,18,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,585,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1237,18,Front of the Property,front_of_property_image,,586,3,,btn_property_main.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1238,18,Street View from Street,street_view_from_street_image,,587,3,,btn_street_view.jpg,1,1,4/1/2019 14:18,4/1/2019 14:18
1239,18,Street View from Front Door,street_view_from_front_door_image,,589,3,,btn_street_from_door.jpg,1,1,4/1/2019 14:18,4/1/2019 14:18
1240,18,Property Address Verification,property_address_verification_image,,590,3,,btn_property_verification.jpg,1,1,4/1/2019 14:18,4/1/2019 14:18
1244,18,Property Occupied Photo,property_occupied_image,,592,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1248,18,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",594,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1251,18,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,595,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1254,18,Exterior Condition Photo,siding_condition_image,Optionally take a photo of the siding,596,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1257,18,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,597,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1260,18,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,599,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1262,18,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,600,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1273,18,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,603,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1275,18,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,604,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1277,18,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,605,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1279,18,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,606,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1281,18,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,607,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1283,18,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,608,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1285,18,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,609,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1287,18,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,611,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1289,18,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,619,3,,btn_add_photo.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1291,18,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,620,3,,btn_add_photo.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1294,19,Property Secured Photo,property_secured_image,,622,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1297,19,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,622,3,,btn_add_optional_photo.jpg,3,0,4/1/2019 14:18,4/1/2019 14:18
1300,19,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,622,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1302,19,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,622,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1304,19,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,622,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/1/2019 14:18,4/1/2019 14:18
1306,19,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,622,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1308,19,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,622,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1310,19,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,622,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1312,19,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,622,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1320,19,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,626,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:18,4/1/2019 14:18
1321,19,Front of the Property,front_of_property_image,,627,3,,btn_property_main.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1322,19,Street View from Street,street_view_from_street_image,,628,3,,btn_street_view.jpg,1,1,4/1/2019 14:18,4/1/2019 14:18
1323,19,Street View from Front Door,street_view_from_front_door_image,,630,3,,btn_street_from_door.jpg,1,1,4/1/2019 14:18,4/1/2019 14:18
1324,19,Property Address Verification,property_address_verification_image,,631,3,,btn_property_verification.jpg,1,1,4/1/2019 14:18,4/1/2019 14:18
1328,19,Property Occupied Photo,property_occupied_image,,633,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1332,19,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",635,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1335,19,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,636,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1338,19,Exterior Condition Photo,siding_condition_image,Optionally take a photo of the siding,637,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1341,19,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,638,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1344,19,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,640,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:18,4/1/2019 14:18
1346,19,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,641,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1357,19,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,644,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1359,19,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,645,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1361,19,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,646,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1363,19,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,647,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1365,19,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,648,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1367,19,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,649,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1369,19,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,650,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1371,19,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,652,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:18,4/1/2019 14:18
1373,19,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,660,3,,btn_add_photo.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1375,19,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,661,3,,btn_add_photo.jpg,0,1,4/1/2019 14:18,4/1/2019 14:18
1378,20,Property Secured Photo,property_secured_image,,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1381,20,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,663,3,,btn_add_optional_photo.jpg,3,0,4/1/2019 14:19,4/1/2019 14:19
1384,20,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1386,20,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1388,20,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,663,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/1/2019 14:19,4/1/2019 14:19
1390,20,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1392,20,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1394,20,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1396,20,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,663,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1404,20,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,667,3,,btn_add_optional_photo.jpg,0,0,4/1/2019 14:19,4/1/2019 14:19
1405,20,Front of the Property,front_of_property_image,,668,3,,btn_property_main.jpg,0,1,4/1/2019 14:19,4/1/2019 14:19
1406,20,Street View from Street,street_view_from_street_image,,669,3,,btn_street_view.jpg,1,1,4/1/2019 14:19,4/1/2019 14:19
1407,20,Street View from Front Door,street_view_from_front_door_image,,671,3,,btn_street_from_door.jpg,1,1,4/1/2019 14:19,4/1/2019 14:19
1408,20,Property Address Verification,property_address_verification_image,,672,3,,btn_property_verification.jpg,1,1,4/1/2019 14:19,4/1/2019 14:19
1412,20,Property Occupied Photo,property_occupied_image,,674,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1416,20,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",676,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1419,20,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,677,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1422,20,Exterior Condition Photo,siding_condition_image,Optionally take a photo of the siding,678,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1425,20,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,679,3,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1428,20,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,681,7,,btn_add_optional_photo.jpg,3,1,4/1/2019 14:19,4/1/2019 14:19
1430,20,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,682,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1441,20,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,685,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1443,20,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,686,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1445,20,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,687,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1447,20,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,688,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1449,20,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,689,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1451,20,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,690,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1453,20,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,691,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1455,20,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,693,7,,btn_add_optional_photo.jpg,2,1,4/1/2019 14:19,4/1/2019 14:19
1457,20,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,701,3,,btn_add_photo.jpg,0,1,4/1/2019 14:19,4/1/2019 14:19
1459,20,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,702,3,,btn_add_photo.jpg,0,1,4/1/2019 14:19,4/1/2019 14:19
1462,21,Property Secured Photo,property_secured_image,,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1465,21,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,704,3,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 9:45
1468,21,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1470,21,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1472,21,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,704,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/2/2019 9:45,4/2/2019 9:45
1474,21,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1476,21,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1478,21,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1480,21,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,704,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1488,21,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,708,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1489,21,Front of the Property,front_of_property_image,,709,3,,btn_property_main.jpg,1,1,4/2/2019 9:45,6/12/2019 17:48
1490,21,Street View from Street,street_view_from_street_image,,710,3,,btn_street_view.jpg,1,1,4/2/2019 9:45,6/12/2019 17:48
1491,21,Street View from Front Door,street_view_from_front_door_image,,712,3,,btn_street_from_door.jpg,1,1,4/2/2019 9:45,6/12/2019 17:48
1492,21,Property Address Verification,property_address_verification_image,,713,3,,btn_property_verification.jpg,1,1,4/2/2019 9:45,6/12/2019 17:49
1496,21,Property Occupied Photo,property_occupied_image,,704,3,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 10:54
1500,21,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",717,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:49
1503,21,Roof Condition Photo,roof_condition_image,Take a photo of the roof,718,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:49
1506,21,Exterior Condition Photo,siding_condition_image,Take a photo of the siding,719,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:49
1509,21,Windows Condition Photo,windows_condition_image,Take a photo of the windows,720,3,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:49
1512,21,Landscape Condition Photo,landscape_condition_image,Take a photo of the landscape,722,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:49
1514,21,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,704,7,,btn_add_optional_photo.jpg,1,0,4/2/2019 9:45,6/24/2019 16:01
